sst,Latitude,Longitude,Date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
25.84,-21.9,113.97,1985-01-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.010917871709306581,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.72,-21.9,113.97,1985-01-02,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.13091787170930758,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.77,-21.9,113.97,1985-01-03,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.08091787170930687,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
26.31,-21.9,113.97,1985-01-04,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.4590821282906923,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
26.02,-21.9,113.97,1985-01-05,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.16908212829069313,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.92,-21.9,113.97,1985-01-06,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.06908212829069527,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.78,-21.9,113.97,1985-01-07,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.0709178717093053,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.75,-21.9,113.97,1985-01-08,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.10091787170930644,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
26.01,-21.9,113.97,1985-01-09,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.15908212829069512,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
26.33,-21.9,113.97,1985-01-10,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.47908212829069186,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
26.16,-21.9,113.97,1985-01-11,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.3090821282906937,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.93,-21.9,113.97,1985-01-12,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.07908212829069328,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.38,-21.9,113.97,1985-01-13,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.47091787170930743,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.89,-21.9,113.97,1985-01-14,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.03908212829069413,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.94,-21.9,113.97,1985-01-15,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.08908212829069484,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.58,-21.9,113.97,1985-01-16,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.27091787170930814,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
25.09,-21.9,113.97,1985-01-17,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.7609178717093066,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
24.82,-21.9,113.97,1985-01-18,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.0309178717093062,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
24.39,-21.9,113.97,1985-01-19,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.4609178717093059,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,0
